mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
155	155	1/2	1/2	3/4	1	1	ii6	D	I	V	ii6		ii		6				m	0	0	-1, 3, 2		2	-1
156	156	0	0	3/4	1	1	I6	D	I	V	I6		I		6				M	0	0	4, 1, 0		0	4
156	156	1/4	1/4	3/4	1	1	ii6]	D	I	V	ii6		ii		6				m	0	0	-1, 3, 2		2	-1
156	156	1/2	1/2	3/4	1	1	#viio/vi	D	I		#viio/vi		#vii	o			vi		o	0	0	8, 5, 2		8	8
157	157	0	0	3/4	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
158	158	0	0	3/4	1	1	V65/V	D	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
159	159	0	0	3/4	1	1	V[I64	D	I	V	I64		I		64				M	0	0	1, 0, 4		0	1
160	160	0	0	3/4	1	1	V7]	D	I	V	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
160	160	1/2	1/2	3/4	1	1	#viio/vi	D	I		#viio/vi		#vii	o			vi		o	0	0	8, 5, 2		8	8
161	161	0	0	3/4	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
162	162	0	0	3/4	1	1	V65/V	D	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
163	163	0	0	3/4	1	1	V[I64	D	I	V	I64		I		64				M	0	0	1, 0, 4		0	1
164	164	0	0	3/4	1	1	V7	D	I	V	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
165	165	0	0	3/4	1	1	I64	D	I	V	I64		I		64				M	0	0	1, 0, 4		0	1
166	166	0	0	3/4	1	1	V2	D	I	V	V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
166	166	1/4	1/4	3/4	1	1	I6]	D	I	V	I6		I		6				M	0	0	4, 1, 0		0	4
166	166	1/2	1/2	3/4	1	1	V2	D	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
167	167	0	0	3/4	1	1	I6	D	I		I6		I		6				M	0	0	4, 1, 0		0	4
168	168	0	0	3/4	1	1	V2	D	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
168	168	1/4	1/4	3/4	1	1	I6	D	I		I6		I		6				M	0	0	4, 1, 0		0	4
168	168	1/2	1/2	3/4	1	1	V43	D	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
169	169	0	0	3/4	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
169	169	1/4	1/4	3/4	1	1	vi7	D	I		vi7		vi		7				mm7	0	0	3, 0, 4, 1		3	3
169	169	1/2	1/2	3/4	1	1	V(+4)	D	I		V(+4)		V			+4			M	0	0	1, 5, 2	0	1	1
170	170	0	0	3/4	1	1	IV	D	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
170	170	1/4	1/4	3/4	1	1	I6(+4)	D	I		I6(+4)		I		6	+4			M	0	0	4, 1, 0	-1	0	4
170	170	1/2	1/2	3/4	1	1	V43	D	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
171	171	0	0	3/4	1	1	I(4+2)	D	I		I(4+2)		I			4+2			M	0	0	0, -1, 1	2	0	0
172	172	0	0	3/4	1	1	I\\	D	I		I		I					\\	M	0	0	0, 4, 1		0	0
