mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	pedalend	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
136	136	1/4	1/4	3/4	1	1	V6/V	a	III		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
136	136	3/8	3/8	3/4	1	1	viio64	a	III		viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
136	136	1/2	1/2	3/4	1	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
136	136	5/8	5/8	3/4	1	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
137	137	0	0	3/4	1	1	@none	a	III		@none		@none							m	1	0				
137	137	1/8	1/8	3/4	1	1	viio6	a	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
137	137	1/4	1/4	3/4	1	1	@none	a	III		@none		@none							m	1	0				
137	137	3/8	3/8	3/4	1	1	vi6	a	III		vi6		vi		6					m	1	0	0, 4, 3		3	0
137	137	1/2	1/2	3/4	1	1	V/V	a	III		V/V		V				V			M	1	0	2, 6, 3		2	2
137	137	5/8	5/8	3/4	1	1	V6	a	III		V6		V		6					M	1	0	5, 2, 1		1	5
138	138	0	0	3/4	1	1	V2/IV	a	III		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
138	138	1/8	1/8	3/4	1	1	IV6	a	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
138	138	1/4	1/4	3/4	1	1	#viio/vi	a	III		#viio/vi		#vii	o			vi			o	1	0	8, 5, 2		8	8
138	138	3/8	3/8	3/4	1	1	iii6	a	III		iii6		iii		6					m	1	0	1, 5, 4		4	1
138	138	1/2	1/2	3/4	1	1	V/ii	a	III		V/ii		V				ii			M	1	0	3, 7, 4		3	3
138	138	5/8	5/8	3/4	1	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
139	139	0	0	3/4	1	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
139	139	1/8	1/8	3/4	1	1	i6	a	III		i6		i		6					m	1	0	-3, 1, 0		0	-3
139	139	1/4	1/4	3/4	1	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
139	139	1/2	1/2	3/4	1	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
140	140	0	0	3/4	1	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
140	140	1/8	1/8	3/4	1	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
140	140	1/4	1/4	3/4	1	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
140	140	1/2	1/2	3/4	1	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
141	141	0	0	3/4	1	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
141	141	1/4	1/4	3/4	1	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
141	141	1/2	1/2	3/4	1	1	V6	a	III		V6		V		6					M	1	0	5, 2, 1		1	5
142	142	0	0	3/4	1	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
142	142	1/8	1/8	3/4	1	1	IV6(+2)	a	III		IV6(+2)		IV		6	+2				M	1	0	3, 0, -1	1	-1	3
142	142	1/4	1/4	3/4	1	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
142	142	3/8	3/8	3/4	1	1	iii6	a	III		iii6		iii		6					m	1	0	1, 5, 4		4	1
142	142	1/2	1/2	3/4	1	1	V2(#4)	a	III		V2(#4)		V		2	#4				Mm7	1	0	-1, 1, 5, 7		1	-1
142	142	5/8	5/8	3/4	1	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
143	143	0	0	3/4	1	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
143	143	1/4	1/4	3/4	1	1	i6	a	III		i6		i		6					m	1	0	-3, 1, 0		0	-3
143	143	1/2	1/2	3/4	1	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
145	145	1/4	1/4	3/4	1	1	V65	a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
147	147	1/4	1/4	3/4	1	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
148	148	0	0	3/4	1	1	V2/V	a	III		V2/V		V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
149	149	0	0	3/4	1	1	i.#viio	a	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
149	149	1/4	1/4	3/4	1	1	i(+4)	a	i		i(+4)		i			+4				m	1	1	0, -3, 1	-1	0	0
150	150	0	0	3/4	1	1	#viio6/iv	a	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
150	150	1/4	1/4	3/4	1	1	IV6	a	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
150	150	3/8	3/8	3/4	1	1	#viio	a	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
150	150	1/2	1/2	3/4	1	1	#viio64	a	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
150	150	5/8	5/8	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
151	151	0	0	3/4	1	1	#viio6	a	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
151	151	1/4	1/4	3/4	1	1	i6(+4)	a	i		i6(+4)		i		6	+4				m	1	1	-3, 1, 0	-1	0	-3
151	151	1/2	1/2	3/4	1	1	#viio65	a	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
151	151	5/8	5/8	3/4	1	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
152	152	0	0	3/4	1	1	#viio65	a	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
152	152	1/2	1/2	3/4	1	1	#viio43	a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
154	154	0	0	3/4	1	1	iv.#viio	a	iv		#viio		#vii	o						o	1	1	5, 2, -1		5	5
154	154	1/4	1/4	3/4	1	1	i	a	iv		i		i							m	1	1	0, -3, 1		0	0
156	156	0	0	3/4	1	1	#viio7	a	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
157	157	0	0	3/4	1	1	I6	a	iv		I6		I		6					M	1	1	4, 1, 0		0	4
157	157	1/4	1/4	3/4	1	1	ii%65	a	iv		ii%65		ii	%	65					%7	1	1	1, 8, 0, 2		2	1
157	157	1/2	1/2	3/4	1	1	#viio43/V	a	iv		#viio43/V		#vii	o	43		V			o7	1	1	7, 4, 13, 10		13	7
157	157	5/8	5/8	3/4	1	1	V6	a	iv		V6		V		6					M	1	1	5, 2, 1		1	5
158	158	0	0	3/4	1	1	I6	a	iv		I6		I		6					M	1	1	4, 1, 0		0	4
158	158	1/4	1/4	3/4	1	1	ii%65	a	iv		ii%65		ii	%	65					%7	1	1	1, 8, 0, 2		2	1
158	158	1/2	1/2	3/4	1	1	#viio43/V	a	iv		#viio43/V		#vii	o	43		V			o7	1	1	7, 4, 13, 10		13	7
158	158	5/8	5/8	3/4	1	1	V6	a	iv		V6		V		6					M	1	1	5, 2, 1		1	5
159	159	0	0	3/4	1	1	I6	a	iv		I6		I		6					M	1	1	4, 1, 0		0	4
159	159	1/4	1/4	3/4	1	1	ii%65	a	iv		ii%65		ii	%	65					%7	1	1	1, 8, 0, 2		2	1
160	160	0	0	3/4	1	1	VI6(+6)	a	iv		VI6(+6)		VI		6	+6				M	1	1	0, -3, -4	-1	-4	0
160	160	1/4	1/4	3/4	1	1	#viio65	a	iv		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
161	161	1/4	1/4	3/4	1	1	i6	a	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
162	162	0	0	3/4	1	1	VI	a	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
162	162	1/8	1/8	3/4	1	1	iv7	a	iv		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
162	162	1/4	1/4	3/4	1	1	V	a	iv		V		V							M	1	1	1, 5, 2		1	1
163	163	0	0	3/4	1	1	#viio2	a	iv		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
163	163	1/4	1/4	3/4	1	1	i64	a	iv		i64		i		64					m	1	1	1, 0, -3		0	1
164	164	0	0	3/4	1	1	#viio7	a	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
165	165	1/4	1/4	3/4	1	1	V65	a	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
166	166	0	0	3/4	1	1	i	a	iv		i		i							m	1	1	0, -3, 1		0	0
167	167	0	0	3/4	1	1	V43	a	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
168	168	0	0	3/4	1	1	i	a	iv		i		i							m	1	1	0, -3, 1		0	0
169	169	0	0	3/4	1	1	V43	a	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
170	170	0	0	3/4	1	1	i	a	iv		i		i							m	1	1	0, -3, 1		0	0
170	170	1/2	1/2	3/4	1	1	iv43	a	iv		iv43		iv		43					mm7	1	1	0, -3, -1, -4		-1	0
171	171	0	0	3/4	1	1	V6(2)/III	a	iv		V6(2)/III		V		6	2	III			M	1	1	2, -1, 0		-2	2
171	171	1/2	1/2	3/4	1	1	V6/III	a	iv		V6/III		V		6		III			M	1	1	2, -1, -2		-2	2
172	172	0	0	3/4	1	1	i	a	iv		i		i							m	1	1	0, -3, 1		0	0
173	173	0	0	3/4	1	1	V43(4)	a	iv		V43(4)		V		43	4				Mm7	1	1	2, -1, 1, 0		1	2
173	173	1/2	1/2	3/4	1	1	V43(+b2)	a	iv		V43(+b2)		V		43	+b2				Mm7	1	1	2, -1, 1, 5	-11	1	2
174	174	0	0	3/4	1	1	i(4)	a	iv		i(4)		i			4				m	1	1	0, -1, 1		0	0
174	174	1/2	1/2	3/4	1	1	i	a	iv		i		i							m	1	1	0, -3, 1		0	0
175	175	0	0	3/4	1	1	V6	a	iv		V6		V		6					M	1	1	5, 2, 1		1	5
176	176	0	0	3/4	1	1	i.i	a	i		i		i							m	1	1	0, -3, 1		0	0
177	177	0	0	3/4	1	1	V64(4)	a	i		V64(4)		V		64	4				M	1	1	2, 1, 0		1	2
177	177	1/2	1/2	3/4	1	1	V43	a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
178	178	0	0	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
179	179	0	0	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
180	180	0	0	3/4	1	1	VI.viio6	a	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
180	180	1/2	1/2	3/4	1	1	V43	a	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
181	181	0	0	3/4	1	1	I(9)	a	VI		I(9)		I			9				M	1	0	0, 4, 1	2	0	0
181	181	3/8	3/8	3/4	1	1	I	a	VI		I		I							M	1	0	0, 4, 1		0	0
182	182	0	0	3/4	1	1	V(64)/V	a	VI		V(64)/V		V			64	V			M	1	0	2, 1, 5		2	2
182	182	5/8	5/8	3/4	1	1	V/V	a	VI		V/V		V				V			M	1	0	2, 6, 3		2	2
183	183	5/8	5/8	3/4	1	1	vi6	a	VI		vi6		vi		6					m	1	0	0, 4, 3		3	0
184	184	0	0	3/4	1	1	vi	a	VI		vi		vi							m	1	0	3, 0, 4		3	3
185	185	0	0	3/4	1	1	V6/vi	a	VI		V6/vi		V		6		vi			M	1	0	8, 5, 4		4	8
185	185	1/2	1/2	3/4	1	1	i.i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
186	186	0	0	3/4	1	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
187	187	0	0	3/4	1	1	V/v	a	i		V/v		V				v			M	1	1	2, 6, 3		2	2
187	187	1/2	1/2	3/4	1	1	#viio43	a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
188	188	0	0	3/4	1	1	V6/iv	a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
188	188	1/4	1/4	3/4	1	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
188	188	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
189	189	0	0	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
189	189	1/4	1/4	3/4	1	1	V43	a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
189	189	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
190	190	0	0	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
190	190	1/4	1/4	3/4	1	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
190	190	1/2	1/2	3/4	1	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
191	191	0	0	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
192	192	0	0	3/4	1	1	i(6)	a	i		i(6)		i			6				m	1	1	0, -3, -4		0	0
192	192	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
193	193	0	0	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
194	194	0	0	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
195	195	0	0	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
196	196	0	0	3/4	1	1	i(6)	a	i		i(6)		i			6				m	1	1	0, -3, -4		0	0
196	196	3/8	3/8	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
197	197	0	0	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
197	197	1/4	1/4	3/4	1	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
197	197	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
198	198	0	0	3/4	1	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
198	198	1/4	1/4	3/4	1	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
198	198	1/2	1/2	3/4	1	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
199	199	0	0	3/4	1	1	i\\	a	i		i		i						\\	m	1	1	0, -3, 1		0	0
199	199	1/8	1/8	3/4	1	1	#viio6/V	a	i		#viio6/V		#vii	o	6		V			o	1	1	10, 7, 13		13	10
199	199	1/4	1/4	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
199	199	3/8	3/8	3/4	1	1	#viio6/V	a	i		#viio6/V		#vii	o	6		V			o	1	1	10, 7, 13		13	10
199	199	1/2	1/2	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
200	200	0	0	3/4	1	1	VI(7)	a	i		VI(7)		VI			7				M	1	1	-4, 0, -3	1	-4	-4
201	201	0	0	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
201	201	1/8	1/8	3/4	1	1	#viio6/V	a	i		#viio6/V		#vii	o	6		V			o	1	1	10, 7, 13		13	10
201	201	1/4	1/4	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
201	201	3/8	3/8	3/4	1	1	#vio6	a	i		#vio6		#vi	o	6					o	1	1	0, -3, 3		3	0
201	201	1/2	1/2	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
202	202	0	0	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
203	203	0	0	3/4	1	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
203	203	1/8	1/8	3/4	1	1	#vio6	a	i		#vio6		#vi	o	6					o	1	1	0, -3, 3		3	0
203	203	1/4	1/4	3/4	1	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
203	203	3/8	3/8	3/4	1	1	i6(#7)	a	i		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
203	203	5/8	5/8	3/4	1	1	.bi7	a	i		bi7		bi		7					mm7	1	1	-7, -10, -6, -9		-7	-7
204	204	0	0	3/4	1	1	VII7(4b2)	a	i		VII7(4b2)		VII		7	4b2				Mm7	1	1	-7, -3, -1, -4		-2	-7
204	204	5/8	5/8	3/4	1	1	III64	a	i		III64		III		64					M	1	1	-2, -3, 1		-3	-2
205	205	0	0	3/4	1	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
205	205	1/4	1/4	3/4	1	1	VII6	a	i		VII6		VII		6					M	1	1	2, -1, -2		-2	2
205	205	1/2	1/2	3/4	1	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
206	206	0	0	3/4	1	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
206	206	1/4	1/4	3/4	1	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
206	206	1/2	1/2	3/4	1	1	VII7	a	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
207	207	0	0	3/4	1	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
207	207	1/2	1/2	3/4	1	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
208	208	0	0	3/4	1	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
208	208	1/4	1/4	3/4	1	1	@none	a	i		@none		@none							m	1	1				
208	208	1/2	1/2	3/4	1	1	III(4)	a	i		III(4)		III			4				M	1	1	-3, -4, -2		-3	-3
209	209	0	0	3/4	1	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
209	209	1/4	1/4	3/4	1	1	#ivo2(3)	a	i		#ivo2(3)		#iv	o	2	3				o7	1	1	-3, 6, 3, 0		6	-3
209	209	1/2	1/2	3/4	1	1	III64	a	i		III64		III		64					M	1	1	-2, -3, 1		-3	-2
210	210	0	0	3/4	1	1	VII43	a	i		VII43		VII		43					Mm7	1	1	-1, -4, -2, 2		-2	-1
211	211	0	0	3/4	1	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
212	212	0	0	3/4	1	1	VII64	a	i		VII64		VII		64					M	1	1	-1, -2, 2		-2	-1
213	213	0	0	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
213	213	1/4	1/4	3/4	1	1	iio2	a	i		iio2		ii	o	2					o7	1	1	-7, 2, -1, -4		2	-7
213	213	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
214	214	0	0	3/4	1	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
214	214	1/4	1/4	3/4	1	1	III6	a	i		III6		III		6					M	1	1	1, -2, -3		-3	1
214	214	1/2	1/2	3/4	1	1	III(7)	a	i		III(7)		III			7				M	1	1	-3, 1, -2	2	-3	-3
215	215	0	0	3/4	1	1	iio7	a	i		iio7		ii	o	7					o7	1	1	2, -1, -4, -7		2	2
216	216	0	0	3/4	1	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
216	216	1/2	1/2	3/4	1	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
217	217	0	0	3/4	1	1	iv7	a	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
217	217	1/2	1/2	3/4	1	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
218	218	0	0	3/4	1	1	VI(#2)	a	i		VI(#2)		VI			#2				M	1	1	-4, 5, -3		-4	-4
218	218	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
219	219	0	0	3/4	1	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
219	219	1/2	1/2	3/4	1	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
220	220	0	0	3/4	1	1	.bii7	a	i		bii7		bii		7					mm7	1	1	-5, -8, -4, -7		-5	-5
220	220	1/2	1/2	3/4	1	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
221	221	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
222	222	1/2	1/2	3/4	1	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
223	223	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
225	225	0	0	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
226	226	0	0	3/4	1	1	.bII	a	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
227	227	0	0	3/4	1	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
228	228	0	0	3/4	1	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
228	228	1/2	1/2	3/4	1	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
229	229	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
230	230	1/2	1/2	3/4	1	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
231	231	1/2	1/2	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
232	232	1/2	1/2	3/4	1	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
234	234	0	0	3/4	1	1	.bII	a	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
235	235	0	0	3/4	1	1	III7	a	i		III7		III		7					Mm7	1	1	-3, 1, -2, -5		-3	-3
237	237	0	0	3/4	1	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
238	238	0	0	3/4	1	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
238	238	1/2	1/2	3/4	1	1	III43	a	i		III43		III		43					Mm7	1	1	-2, -5, -3, 1		-3	-2
239	239	0	0	3/4	1	1	.bII	a	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
239	239	1/2	1/2	3/4	1	1	VI64	a	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
240	240	0	0	3/4	1	1	III7	a	i		III7		III		7					Mm7	1	1	-3, 1, -2, -5		-3	-3
241	241	0	0	3/4	1	1	VI64(75)	a	i		VI64(75)		VI		64	75				M	1	1	-3, 1, 0		-4	-3
241	241	1/4	1/4	3/4	1	1	VI64	a	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
242	242	0	0	3/4	1	1	III7(7642)	a	i		III7(7642)		III		7	7642				Mm7	1	1	-1, -4, 0, -5		-3	-1
243	243	0	0	3/4	1	1	VI64(753)	a	i		VI64(753)		VI		64	753				M	1	1	-3, 1, 0		-4	-3
243	243	1/4	1/4	3/4	1	1	VI64	a	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
243	243	1/2	1/2	3/4	1	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
244	244	0	0	3/4	1	1	ii	a	i		ii		ii							m	1	1	2, -1, 3		2	2
244	244	1/4	1/4	3/4	1	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
244	244	1/2	1/2	3/4	1	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
245	245	0	0	3/4	1	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
245	245	1/4	1/4	3/4	1	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
245	245	1/2	1/2	3/4	1	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
246	246	0	0	3/4	1	1	i2	a	i		i2		i		2					mm7	1	1	-2, 0, -3, 1		0	-2
246	246	1/4	1/4	3/4	1	1	.bII64	a	i		bII64		bII		64					M	1	1	-4, -5, -1		-5	-4
246	246	1/2	1/2	3/4	1	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
247	247	0	0	3/4	1	1	VII	a	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
247	247	1/4	1/4	3/4	1	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
247	247	1/2	1/2	3/4	1	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
248	248	0	0	3/4	1	1	#vi43	a	i		#vi43		#vi		43					mm7	1	1	4, 1, 3, 0		3	4
248	248	1/4	1/4	3/4	1	1	VII6	a	i		VII6		VII		6					M	1	1	2, -1, -2		-2	2
248	248	1/2	1/2	3/4	1	1	VII2	a	i		VII2		VII		2					Mm7	1	1	-4, -2, 2, -1		-2	-4
249	249	1/4	1/4	3/4	1	1	III6	a	i		III6		III		6					M	1	1	1, -2, -3		-3	1
249	249	1/2	1/2	3/4	1	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
250	250	0	0	3/4	1	1	iv65	a	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
250	250	1/4	1/4	3/4	1	1	#vio	a	i		#vio		#vi	o						o	1	1	3, 0, -3		3	3
250	250	1/2	1/2	3/4	1	1	VII7	a	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
251	251	1/4	1/4	3/4	1	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
251	251	1/2	1/2	3/4	1	1	VII	a	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
252	252	1/4	1/4	3/4	1	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
252	252	1/2	1/2	3/4	1	1	III43	a	i		III43		III		43					Mm7	1	1	-2, -5, -3, 1		-3	-2
253	253	1/4	1/4	3/4	1	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
253	253	1/2	1/2	3/4	1	1	.bII	a	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
254	254	0	0	3/4	1	1	vii65	a	i		vii65		vii		65					mm7	1	1	-5, -1, -4, -2		-2	-5
254	254	1/4	1/4	3/4	1	1	VII65	a	i		VII65		VII		65					Mm7	1	1	2, -1, -4, -2		-2	2
254	254	1/2	1/2	3/4	1	1	III64(7)	a	i		III64(7)		III		64	7				M	1	1	-2, 2, 1		-3	-2
255	255	0	0	3/4	1	1	vo	a	i		vo		v	o						o	1	1	1, -2, -5		1	1
255	255	1/4	1/4	3/4	1	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
255	255	1/2	1/2	3/4	1	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
256	256	0	0	3/4	1	1	#viio43	a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
256	256	1/4	1/4	3/4	1	1	I6	a	i		I6		I		6					M	1	1	4, 1, 0		0	4
256	256	1/2	1/2	3/4	1	1	I	a	i		I		I							M	1	1	0, 4, 1		0	0
257	257	0	0	3/4	1	1	I7	a	i		I7		I		7					Mm7	1	1	0, 4, 1, -2		0	0
257	257	1/4	1/4	3/4	1	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
257	257	1/2	1/2	3/4	1	1	VII6	a	i		VII6		VII		6					M	1	1	2, -1, -2		-2	2
258	258	0	0	3/4	1	1	#vio7	a	i		#vio7		#vi	o	7					o7	1	1	3, 0, -3, -6		3	3
258	258	1/4	1/4	3/4	1	1	VII6	a	i		VII6		VII		6					M	1	1	2, -1, -2		-2	2
258	258	1/2	1/2	3/4	1	1	VII	a	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
259	259	0	0	3/4	1	1	ii64	a	i		ii64		ii		64					m	1	1	3, 2, -1		2	3
259	259	1/4	1/4	3/4	1	1	III64	a	i		III64		III		64					M	1	1	-2, -3, 1		-3	-2
260	260	0	0	3/4	1	1	VII(#7b64)	a	i		VII(#7b64)		VII			#7b64				M	1	1	-2, -3, -6	3	-2	-2
